cod_comune,comune,sz_perv,sz_tot,agg,cod_provincia,cod_circoscrizione,circoscrizione,cod_regione,regione,provincia
300,MONOPOLI,0,52,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
310,NOCI,0,17,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
320,NOICATTARO,0,22,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
330,PALO DEL COLLE,0,20,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
331,POGGIORSINI,0,2,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
340,POLIGNANO A MARE,0,18,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
350,PUTIGNANO,0,25,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
360,RUTIGLIANO,0,19,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
370,RUVO DI PUGLIA,0,23,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
380,SAMMICHELE DI BARI,0,8,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
390,SANNICANDRO DI BARI,0,11,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
400,SANTERAMO IN COLLE,0,23,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
420,TERLIZZI,0,22,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
430,TORITTO,0,10,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
450,TRIGGIANO,0,30,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
460,TURI,0,13,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
470,VALENZANO,0,22,NA,9,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARI
10,ANDRIA,0,110,NA,106,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARLETTA-ANDRIA-TRANI
20,BARLETTA,0,100,NA,106,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARLETTA-ANDRIA-TRANI
30,BISCEGLIE,0,49,NA,106,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARLETTA-ANDRIA-TRANI
40,CANOSA DI PUGLIA,0,32,NA,106,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARLETTA-ANDRIA-TRANI
50,MARGHERITA DI SAVOIA,0,13,NA,106,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARLETTA-ANDRIA-TRANI
60,MINERVINO MURGE,0,12,NA,106,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARLETTA-ANDRIA-TRANI
70,SAN FERDINANDO DI PUGLIA,0,14,NA,106,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARLETTA-ANDRIA-TRANI
80,SPINAZZOLA,0,7,NA,106,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARLETTA-ANDRIA-TRANI
90,TRANI,0,54,NA,106,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARLETTA-ANDRIA-TRANI
100,TRINITAPOLI,0,14,NA,106,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BARLETTA-ANDRIA-TRANI
10,BRINDISI,0,80,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
20,CAROVIGNO,0,15,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
30,CEGLIE MESSAPICA,0,22,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
40,CELLINO SAN MARCO,0,7,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
50,CISTERNINO,0,12,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
60,ERCHIE,0,9,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
70,FASANO,0,37,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
80,FRANCAVILLA FONTANA,0,30,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
90,LATIANO,0,14,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
100,MESAGNE,0,28,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
110,ORIA,0,13,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
120,OSTUNI,0,31,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
130,SAN DONACI,0,7,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
140,SAN MICHELE SALENTINO,0,6,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
150,SAN PANCRAZIO SALENTINO,0,10,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
160,SAN PIETRO VERNOTICO,0,16,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
170,SAN VITO DEI NORMANNI,0,19,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
180,TORCHIAROLO,0,5,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
190,TORRE SANTA SUSANNA,0,11,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
200,VILLA CASTELLI,0,7,NA,16,4,IV : ITALIA MERIDIONALE,16,PUGLIA,BRINDISI
10,ACCADIA,0,3,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
20,ALBERONA,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
30,ANZANO DI PUGLIA,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
40,APRICENA,0,15,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
50,ASCOLI SATRIANO,0,6,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
60,BICCARI,0,3,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
70,BOVINO,0,5,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
80,CAGNANO VARANO,0,9,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
90,CANDELA,0,3,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
91,CARAPELLE,0,5,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
100,CARLANTINO,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
110,CARPINO,0,5,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
120,CASALNUOVO MONTEROTARO,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
130,CASALVECCHIO DI PUGLIA,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
140,CASTELLUCCIO DEI SAURI,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
150,CASTELLUCCIO VALMAGGIORE,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
160,CASTELNUOVO DELLA DAUNIA,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
170,CELENZA VALFORTORE,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
180,CELLE DI SAN VITO,0,1,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
190,CERIGNOLA,0,50,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
200,CHIEUTI,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
210,DELICETO,0,5,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
220,FAETO,0,1,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
230,FOGGIA,0,147,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
240,ISCHITELLA,0,4,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
250,ISOLE TREMITI,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
260,LESINA,0,6,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
270,LUCERA,0,33,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
280,MANFREDONIA,0,59,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
291,MATTINATA,0,6,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
310,MONTE SANT'ANGELO,0,17,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
300,MONTELEONE DI PUGLIA,0,3,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
320,MOTTA MONTECORVINO,0,1,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
321,ORDONA,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
330,ORSARA DI PUGLIA,0,4,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
340,ORTA NOVA,0,16,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
350,PANNI,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
360,PESCHICI,0,4,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
370,PIETRAMONTECORVINO,0,3,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
380,POGGIO IMPERIALE,0,3,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
390,RIGNANO GARGANICO,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
400,ROCCHETTA SANT'ANTONIO,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
410,RODI GARGANICO,0,4,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
420,ROSETO VALFORTORE,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
440,SAN GIOVANNI ROTONDO,0,26,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
450,SAN MARCO IN LAMIS,0,18,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
460,SAN MARCO LA CATOLA,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
470,SAN NICANDRO GARGANICO,0,22,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
480,SAN PAOLO DI CIVITATE,0,6,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
490,SAN SEVERO,0,56,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
500,SANT'AGATA DI PUGLIA,0,3,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
510,SERRACAPRIOLA,0,5,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
520,STORNARA,0,4,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
530,STORNARELLA,0,4,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
540,TORREMAGGIORE,0,17,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
560,TROIA,0,7,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
570,VICO DEL GARGANO,0,10,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
580,VIESTE,0,14,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
590,VOLTURARA APPULA,0,1,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
600,VOLTURINO,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
601,ZAPPONETA,0,2,NA,31,4,IV : ITALIA MERIDIONALE,16,PUGLIA,FOGGIA
10,ACQUARICA DEL CAPO,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
20,ALESSANO,0,7,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
30,ALEZIO,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
40,ALLISTE,0,7,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
50,ANDRANO,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
60,ARADEO,0,9,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
70,ARNESANO,0,4,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
80,BAGNOLO DEL SALENTO,0,2,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
81,BOTRUGNO,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
90,CALIMERA,0,7,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
100,CAMPI SALENTINA,0,10,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
110,CANNOLE,0,2,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
120,CAPRARICA DI LECCE,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
130,CARMIANO,0,10,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
140,CARPIGNANO SALENTINO,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
150,CASARANO,0,23,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
160,CASTRI DI LECCE,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
170,CASTRIGNANO DE' GRECI,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
180,CASTRIGNANO DEL CAPO,0,6,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
181,CASTRO,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
190,CAVALLINO,0,10,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
200,COLLEPASSO,0,6,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
210,COPERTINO,0,26,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
220,CORIGLIANO D'OTRANTO,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
230,CORSANO,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
240,CURSI,0,4,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
250,CUTROFIANO,0,9,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
260,DISO,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
270,GAGLIANO DEL CAPO,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
280,GALATINA,0,28,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
290,GALATONE,0,15,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
300,GALLIPOLI,0,24,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
310,GIUGGIANELLO,0,1,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
320,GIURDIGNANO,0,2,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
330,GUAGNANO,0,6,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
340,LECCE,0,102,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
350,LEQUILE,0,7,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
360,LEVERANO,0,12,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
370,LIZZANELLO,0,9,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
380,MAGLIE,0,17,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
390,MARTANO,0,10,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
400,MARTIGNANO,0,2,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
410,MATINO,0,12,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
420,MELENDUGNO,0,8,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
430,MELISSANO,0,7,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
440,MELPIGNANO,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
450,MIGGIANO,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
460,MINERVINO DI LECCE,0,4,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
470,MONTERONI DI LECCE,0,11,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
480,MONTESANO SALENTINO,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
490,MORCIANO DI LEUCA,0,4,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
500,MURO LECCESE,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
510,NARDO',0,33,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
520,NEVIANO,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
530,NOCIGLIA,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
540,NOVOLI,0,7,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
550,ORTELLE,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
560,OTRANTO,0,6,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
570,PALMARIGGI,0,2,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
580,PARABITA,0,10,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
590,PATU',0,2,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
600,POGGIARDO,0,6,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
601,PORTO CESAREO,0,4,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
610,PRESICCE,0,7,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
620,RACALE,0,9,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
630,RUFFANO,0,10,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
640,SALICE SALENTINO,0,7,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
650,SALVE,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
661,SAN CASSIANO,0,2,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
670,SAN CESARIO DI LECCE,0,7,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
680,SAN DONATO DI LECCE,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
700,SAN PIETRO IN LAMA,0,4,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
660,SANARICA,0,2,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
690,SANNICOLA,0,7,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
710,SANTA CESAREA TERME,0,4,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
720,SCORRANO,0,8,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
730,SECLI',0,2,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
740,SOGLIANO CAVOUR,0,4,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
750,SOLETO,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
760,SPECCHIA,0,5,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
770,SPONGANO,0,4,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
780,SQUINZANO,0,18,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
790,STERNATIA,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
800,SUPERSANO,0,4,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
810,SURANO,0,2,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
820,SURBO,0,13,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
830,TAURISANO,0,14,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
840,TAVIANO,0,11,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
850,TIGGIANO,0,3,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
860,TREPUZZI,0,13,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
870,TRICASE,0,21,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
880,TUGLIE,0,6,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
890,UGENTO,0,14,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
900,UGGIANO LA CHIESA,0,4,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
910,VEGLIE,0,12,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
920,VERNOLE,0,9,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
930,ZOLLINO,0,2,NA,41,4,IV : ITALIA MERIDIONALE,16,PUGLIA,LECCE
10,AVETRANA,0,8,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
20,CAROSINO,0,6,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
30,CASTELLANETA,0,19,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
40,CRISPIANO,0,13,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
50,FAGGIANO,0,4,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
60,FRAGAGNANO,0,5,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
70,GINOSA,0,22,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
80,GROTTAGLIE,0,27,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
90,LATERZA,0,14,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
100,LEPORANO,0,6,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
110,LIZZANO,0,9,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
120,MANDURIA,0,30,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
130,MARTINA FRANCA,0,44,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
140,MARUGGIO,0,5,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
150,MASSAFRA,0,26,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
160,MONTEIASI,0,5,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
170,MONTEMESOLA,0,4,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
180,MONTEPARANO,0,2,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
190,MOTTOLA,0,18,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
200,PALAGIANELLO,0,6,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
210,PALAGIANO,0,14,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
220,PULSANO,0,9,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
230,ROCCAFORZATA,0,2,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
240,SAN GIORGIO IONICO,0,13,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
250,SAN MARZANO DI SAN GIUSEPPE,0,8,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
260,SAVA,0,15,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
261,STATTE,0,13,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
270,TARANTO,0,191,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
280,TORRICELLA,0,5,NA,78,4,IV : ITALIA MERIDIONALE,16,PUGLIA,TARANTO
30,ASSEMINI,0,22,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
90,CAGLIARI,0,174,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
110,CAPOTERRA,0,21,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
150,DECIMOMANNU,0,8,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
201,ELMAS,0,10,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
370,MARACALAGONIS,0,8,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
381,MONSERRATO,0,21,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
500,PULA,0,8,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
510,QUARTU SANT'ELENA,0,66,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
501,QUARTUCCIU,0,14,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
660,SARROCH,0,5,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
680,SELARGIUS,0,25,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
740,SESTU,0,21,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
750,SETTIMO SAN PIETRO,0,7,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
800,SINNAI,0,16,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
900,UTA,0,8,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
990,VILLA SAN PIETRO,0,2,NA,17,5,V : ITALIA INSULARE,20,SARDEGNA,CAGLIARI
10,ARITZO,0,2,NA,53,5,V : ITALIA INSULARE,20,SARDEGNA,NUORO
20,ARZANA,0,3,NA,53,5,V : ITALIA INSULARE,20,SARDEGNA,NUORO
30,ATZARA,0,2,NA,53,5,V : ITALIA INSULARE,20,SARDEGNA,NUORO
40,AUSTIS,0,1,NA,53,5,V : ITALIA INSULARE,20,SARDEGNA,NUORO
